X_validation,Original_Y,Predicted_y
9.999997573389999284e-01,4.997100000000000430e-01,4.831363260746002197e-01
9.977913311139999797e-01,4.723399999999999821e-01,4.724921286106109619e-01
4.242698863710000490e-01,8.637999999999999845e-02,8.635612577199935913e-02
8.749670612549999005e-01,2.948999999999999955e-01,2.948494851589202881e-01
7.768065380140000142e-01,2.293099999999999861e-01,2.291785627603530884e-01
3.241811887209999909e-01,5.917999999999999650e-02,5.939757823944091797e-02
7.691571419320000214e-01,2.249800000000000133e-01,2.248826622962951660e-01
8.812908992309999023e-01,2.999999999999999889e-01,3.000120520591735840e-01
9.625503380819999677e-01,3.865699999999999692e-01,3.857245445251464844e-01
5.038547126839999502e-01,1.113099999999999923e-01,1.111197769641876221e-01
9.612532938770000923e-01,3.846399999999999819e-01,3.838500380516052246e-01
2.692870833680000020e-01,4.603000000000000147e-02,4.608529806137084961e-02
8.650704358459999910e-02,1.086999999999999945e-02,1.204947102814912796e-02
9.801460926010000518e-01,4.172399999999999443e-01,4.166513383388519287e-01
3.442056664620000150e-01,6.427999999999998992e-02,6.448791176080703735e-02
2.533697737210000023e-01,4.243999999999999856e-02,4.239669442176818848e-02
6.561009673569999645e-01,1.693000000000000060e-01,1.694065183401107788e-01
2.343962071020000149e-01,3.828999999999999765e-02,3.810997307300567627e-02
8.466394523399999317e-01,2.736399999999999944e-01,2.733990848064422607e-01
3.794047165880000405e-02,4.040000000000000188e-03,7.847965694963932037e-03
6.088623864190000068e-02,7.100000000000000408e-03,9.551880881190299988e-03
5.624356924209999997e-01,1.318300000000000027e-01,1.317012459039688110e-01
2.650294237640000161e-01,4.506000000000000283e-02,4.509082436561584473e-02
8.628503700120000453e-01,2.855099999999999860e-01,2.853579521179199219e-01
3.901201976049999964e-01,7.660999999999999754e-02,7.670394331216812134e-02
4.479801542499999845e-01,9.347999999999999365e-02,9.338185191154479980e-02
6.498676860419999590e-02,7.679999999999999327e-03,9.907531552016735077e-03
1.320158399270000005e-01,1.834000000000000213e-02,1.815487071871757507e-02
3.500508844579999779e-01,6.579999999999999738e-02,6.599941104650497437e-02
5.898678234719999525e-01,1.421599999999999808e-01,1.421013325452804565e-01
4.038331031590000064e-01,8.046999999999999986e-02,8.051703125238418579e-02
6.250677334480000402e-01,1.561700000000000033e-01,1.562097221612930298e-01
1.906671108419999983e-01,2.926000000000000129e-02,2.879355661571025848e-02
8.243831752519998890e-01,2.584400000000000031e-01,2.581648230552673340e-01
3.999445658840000001e-02,4.300000000000000003e-03,7.981762290000915527e-03
9.321967084280000648e-01,3.479200000000000070e-01,3.481493890285491943e-01
9.166841494230000276e-01,3.317300000000000249e-01,3.320465385913848877e-01
7.022865971170000332e-01,1.903900000000000037e-01,1.905073225498199463e-01
7.004872202749999888e-01,1.895300000000000040e-01,1.896494477987289429e-01
1.670139328710000190e-02,1.549999999999999946e-03,6.655835080891847610e-03
9.648189058299998511e-01,3.900300000000000433e-01,3.890967667102813721e-01
2.194994293030000099e-01,3.513000000000000150e-02,3.483865410089492798e-02
1.398655251119999832e-01,1.971999999999999795e-02,1.941616460680961609e-02
4.725043673899999019e-01,1.011100000000000054e-01,1.009541675448417664e-01
6.893940325030000205e-01,1.842999999999999916e-01,1.844277381896972656e-01
4.129398543639999364e-01,8.308000000000000107e-02,8.309520035982131958e-02
6.241420851879999621e-01,1.557900000000000118e-01,1.558273285627365112e-01
8.286567790959999957e-01,2.612700000000000022e-01,2.609943449497222900e-01
9.998825487410000212e-01,4.936200000000000032e-01,4.825425148010253906e-01
8.893391443929999918e-01,3.067099999999999826e-01,3.068070113658905029e-01
9.734663109679999593e-01,4.043999999999999817e-01,4.033650457859039307e-01
3.983622642080000276e-01,7.892000000000000404e-02,7.898602634668350220e-02
9.117589710789999469e-01,3.269299999999999984e-01,3.272286653518676758e-01
7.728155636810000173e-01,2.270400000000000196e-01,2.269263416528701782e-01
8.695722865899999654e-01,2.906599999999999739e-01,2.905608713626861572e-01
9.158940400859999498e-01,3.309500000000000219e-01,3.312648236751556396e-01
2.437117266620000000e-01,4.031000000000000555e-02,4.019886627793312073e-02
8.464281098299999417e-01,2.734900000000000109e-01,2.732482850551605225e-01
8.821205384229999780e-01,3.006800000000000028e-01,3.007006347179412842e-01
7.877142588359999920e-01,2.356400000000000161e-01,2.354617118835449219e-01
9.397480390960000207e-01,3.565099999999999936e-01,3.565844595432281494e-01
7.289321614360000368e-01,2.035299999999999887e-01,2.035903036594390869e-01
6.559862172539999703e-01,1.692500000000000115e-01,1.693562716245651245e-01
1.192403608489999989e-01,1.615000000000000116e-02,1.622798852622509003e-02
2.164317431960000038e-01,3.448999999999999982e-02,3.417645394802093506e-02
3.832595662830000638e-01,7.470999999999999863e-02,7.482624053955078125e-02
9.717636532330000687e-01,4.013999999999999790e-01,4.003414809703826904e-01
8.253245842690000167e-01,2.590600000000000125e-01,2.587844729423522949e-01
6.963814680019999592e-01,1.875799999999999967e-01,1.877034306526184082e-01
8.019590184610000949e-02,9.909999999999998671e-03,1.137230824679136276e-02
9.261047074089999720e-01,3.413499999999999868e-01,3.416454493999481201e-01
9.440852748060000188e-01,3.617000000000000215e-01,3.616448044776916504e-01
7.613344035250000363e-01,2.206400000000000028e-01,2.205773144960403442e-01
6.568718166130001201e-02,7.779999999999999589e-03,9.969911538064479828e-03
5.019636424710000044e-01,1.106800000000000006e-01,1.104904562234878540e-01
6.680529837799999981e-01,1.745700000000000029e-01,1.746913939714431763e-01
2.053566074549999787e-01,3.221000000000000252e-02,3.182150796055793762e-02
6.898230371400000394e-01,1.844999999999999973e-01,1.846275627613067627e-01
9.028086317389999449e-01,3.185600000000000098e-01,3.187935352325439453e-01
9.026110601929999699e-01,3.183799999999999963e-01,3.186118006706237793e-01
4.213708614519999784e-01,8.552999999999999492e-02,8.551600575447082520e-02
4.232482153659999913e-01,8.607999999999998986e-02,8.605958521366119385e-02
3.297825601489999814e-01,6.058999999999999803e-02,6.080812215805053711e-02
8.046825337909999654e-01,2.458800000000000152e-01,2.456404566764831543e-01
7.466498525439999590e-01,2.127199999999999924e-01,2.127186208963394165e-01
8.759083123810000870e-01,2.956500000000000239e-01,2.956085205078125000e-01
8.646173457069999957e-01,2.868499999999999939e-01,2.867109477519989014e-01
9.700842020819999689e-01,3.985299999999999954e-01,3.974736332893371582e-01
9.765739230589999265e-01,4.101399999999999491e-01,4.092323184013366699e-01
9.443553501470000056e-01,3.620300000000000185e-01,3.619656562805175781e-01
9.972894701549999130e-01,4.693600000000000549e-01,4.702257215976715088e-01
5.832952270779999671e-01,1.396400000000000141e-01,1.395632326602935791e-01
9.833001369419999138e-01,4.240700000000000025e-01,4.239528775215148926e-01
7.021821719470000556e-01,1.903400000000000092e-01,1.904574185609817505e-01
1.716680423739999975e-02,1.600000000000000077e-03,6.678481120616197586e-03
9.271533253000000530e-01,3.424599999999999866e-01,3.427473902702331543e-01
9.956158767970000323e-01,4.610399999999999499e-01,4.630473256111145020e-01
9.931204905140000871e-01,4.512100000000000555e-01,4.533391296863555908e-01
9.742809261610000382e-01,4.058700000000000085e-01,4.048569798469543457e-01
2.744248846369999884e-01,4.721000000000000196e-02,4.729273915290832520e-02
3.633059418599999812e-01,6.930000000000000049e-02,6.947246193885803223e-02
7.886467652920000626e-01,2.361900000000000110e-01,2.360078394412994385e-01
1.850787092880000206e-01,2.816000000000000100e-02,2.767349593341350555e-02
9.994189310900000178e-01,4.858100000000000196e-01,4.802269935607910156e-01
7.816541509080000560e-01,2.321000000000000008e-01,2.319473326206207275e-01
9.997406733010000268e-01,4.905199999999999561e-01,4.818286597728729248e-01
9.172791658259999981e-01,3.323200000000000043e-01,3.326376378536224365e-01
7.613890176159999745e-01,2.206699999999999773e-01,2.206070572137832642e-01
6.913856516299999866e-01,1.852300000000000058e-01,1.853568106889724731e-01
8.297793073749999415e-01,2.620199999999999751e-01,2.617447674274444580e-01
2.269044740819999850e-01,3.669000000000000039e-02,3.645364195108413696e-02
9.910939357160000185e-01,4.445000000000000062e-01,4.462322294712066650e-01
7.347002914489999537e-01,2.064800000000000246e-01,2.065220326185226440e-01
6.374105165769999859e-01,1.612999999999999989e-01,1.613701879978179932e-01
9.241472774179999572e-01,3.392999999999999905e-01,3.396070897579193115e-01
9.411368271129999519e-01,3.581500000000000239e-01,3.581862449645996094e-01
4.986780344749999760e-01,1.095900000000000069e-01,1.094020977616310120e-01
9.368585850639999935e-01,3.531599999999999739e-01,3.533039987087249756e-01
8.093387378280000322e-01,2.487800000000000289e-01,2.485278397798538208e-01
9.243010244760000438e-01,3.394599999999999840e-01,3.397663235664367676e-01
9.991222201819999205e-01,4.825600000000000445e-01,4.787717163562774658e-01
9.970893885649999566e-01,4.682499999999999996e-01,4.693373441696166992e-01
8.523668838850000373e-01,2.777499999999999969e-01,2.775339782238006592e-01
7.323827532459999956e-01,2.052900000000000003e-01,2.053396552801132202e-01
4.641267603670000130e-01,9.847000000000000197e-02,9.833115339279174805e-02
6.800551689699999569e-01,1.799900000000000111e-01,1.801184415817260742e-01
8.442630746770000139e-01,2.719599999999999795e-01,2.717107534408569336e-01
4.993727849939999519e-01,1.098200000000000010e-01,1.096317246556282043e-01
9.750284860510000096e-01,4.072399999999999909e-01,4.062539637088775635e-01
2.624243241780000457e-01,4.446999999999999564e-02,4.448514059185981750e-02
7.306913140170000209e-02,8.850000000000000228e-03,1.065690908581018448e-02
7.462154027640000020e-01,2.124900000000000122e-01,2.124903202056884766e-01
9.264267450720000685e-01,3.416899999999999937e-01,3.419831097126007080e-01
9.977431357539999768e-01,4.720399999999999596e-01,4.722721874713897705e-01
6.166548914339999854e-01,1.527400000000000146e-01,1.527571082115173340e-01
9.574750471369999349e-01,3.791999999999999815e-01,3.785829544067382812e-01
9.437241157479999698e-01,3.612599999999999700e-01,3.612167537212371826e-01
9.974188927700000651e-01,4.701000000000000179e-01,4.708049595355987549e-01
2.571785165930000061e-01,4.328999999999999515e-02,4.327196255326271057e-02
9.952362495970000777e-01,4.593899999999999650e-01,4.614965617656707764e-01
9.999152359669999379e-01,4.945800000000000196e-01,4.827080070972442627e-01
9.949502239970000605e-01,4.581899999999999862e-01,4.603461623191833496e-01
5.568619778379999552e-01,1.297900000000000165e-01,1.296493858098983765e-01
1.864052726579999986e-01,2.841999999999999735e-02,2.793767303228378296e-02
4.259350797599999461e-01,8.687000000000000277e-02,8.684052526950836182e-02
3.726052776709999903e-01,7.180000000000000271e-02,7.194817066192626953e-02
3.322689464609999699e-01,6.122000000000000358e-02,6.143752485513687134e-02
7.972780838249999835e-01,2.413500000000000090e-01,2.411347776651382446e-01
7.160697771430000191e-01,1.970900000000000152e-01,1.971836835145950317e-01
9.885976588500000606e-01,4.372199999999999975e-01,4.383077919483184814e-01
4.672179179110000358e-01,9.944000000000000061e-02,9.929452836513519287e-02
9.078274525319999233e-01,3.231999999999999873e-01,3.234742581844329834e-01
9.065861015999999717e-01,3.220399999999999929e-01,3.223050832748413086e-01
6.765643022769999293e-01,1.784000000000000030e-01,1.785272508859634399e-01
7.244807200660000612e-01,2.012799999999999867e-01,2.013530433177947998e-01
7.084476402739999790e-01,1.933600000000000041e-01,1.934683322906494141e-01
8.494557075120000578e-01,2.756500000000000061e-01,2.754205167293548584e-01
6.785433096809999620e-01,1.792999999999999872e-01,1.794280409812927246e-01
7.621709902670000814e-01,2.210999999999999910e-01,2.210336178541183472e-01
7.784816773360000441e-01,2.302699999999999747e-01,2.301310896873474121e-01
9.976120675890000067e-01,4.712399999999999367e-01,4.716763794422149658e-01
9.591851100939999819e-01,3.816300000000000248e-01,3.809333443641662598e-01
6.157891037880000029e-01,1.523899999999999977e-01,1.524047404527664185e-01
6.622368733150000297e-01,1.719900000000000040e-01,1.721050888299942017e-01
4.604421644129999547e-01,9.732000000000000373e-02,9.718957543373107910e-02
7.790383890509999798e-01,2.305900000000000172e-01,2.304486930370330811e-01
9.174702993790000427e-01,3.325099999999999723e-01,3.328278362751007080e-01
6.602604627979999918e-01,1.711199999999999943e-01,1.712325066328048706e-01
9.295971576340000819e-01,3.450799999999999979e-01,3.453434109687805176e-01
1.979898701240000169e-01,3.071999999999999731e-02,3.028850443661212921e-02
5.736665363830000253e-01,1.360000000000000098e-01,1.358979791402816772e-01
9.045879560049999712e-01,3.201900000000000301e-01,3.204390108585357666e-01
1.656917573699999979e-01,2.443999999999999992e-02,2.394375763833522797e-02
5.248600070519999772e-01,1.184400000000000036e-01,1.182540431618690491e-01
9.502796960879998922e-01,3.694899999999999851e-01,3.691993653774261475e-01
9.953899978380000846e-01,4.600500000000000145e-01,4.621212482452392578e-01
4.343969451929999837e-01,8.938000000000000111e-02,8.932276815176010132e-02
9.108920387010001063e-01,3.261000000000000010e-01,3.263939619064331055e-01
8.820840036200000567e-01,3.006499999999999728e-01,3.006702363491058350e-01
7.019941476600000119e-01,1.902500000000000024e-01,1.903676986694335938e-01
9.536270523319999581e-01,3.739099999999999646e-01,3.734717965126037598e-01
9.527902650480000180e-01,3.727900000000000102e-01,3.723896741867065430e-01
9.188315660690000719e-01,3.338700000000000001e-01,3.341889083385467529e-01
5.723045513880000712e-01,1.354899999999999993e-01,1.353845894336700439e-01
9.643463278489999846e-01,3.892999999999999794e-01,3.883839845657348633e-01
5.954929923149999693e-01,1.443399999999999961e-01,1.442972123622894287e-01
9.854302084670000239e-01,4.290600000000000525e-01,4.293710291385650635e-01
9.201808345379999254e-01,3.352300000000000280e-01,3.355484604835510254e-01
2.160951441020000086e-01,3.441999999999999921e-02,3.410405665636062622e-02
9.064356824009999203e-01,3.219000000000000195e-01,3.221638798713684082e-01
8.073076617869999749e-01,2.475099999999999800e-01,2.472630292177200317e-01
9.511775105449999934e-01,3.706599999999999895e-01,3.703308999538421631e-01
5.503753409849999612e-01,1.274399999999999977e-01,1.272868514060974121e-01
9.616387193520000709e-01,3.852099999999999969e-01,3.844032585620880127e-01
3.503187570130000261e-01,6.586999999999999800e-02,6.606897711753845215e-02
9.421673389550000444e-01,3.593800000000000328e-01,3.593858182430267334e-01
2.913042663879999994e-01,5.116000000000000408e-02,5.131557583808898926e-02
7.282229681980000313e-01,2.031700000000000172e-01,2.032324075698852539e-01
9.532768424160000809e-01,3.734399999999999942e-01,3.730176985263824463e-01
9.105041178139999802e-01,3.257300000000000195e-01,3.260216712951660156e-01
9.312507227440000035e-01,3.468800000000000217e-01,3.471229076385498047e-01
6.923070736639999612e-02,8.290000000000000493e-03,1.029291935265064240e-02
6.703339504919999525e-01,1.755899999999999961e-01,1.757133752107620239e-01
7.074502596689999367e-02,8.510000000000000203e-03,1.043475605547428131e-02
1.723463421699999998e-01,2.570000000000000062e-02,2.519503422081470490e-02
6.369584264259999795e-01,1.611100000000000032e-01,1.611791253089904785e-01
1.503872384469999990e-01,2.161000000000000074e-02,2.119380049407482147e-02
6.333038338830000447e-01,1.595799999999999996e-01,1.596404612064361572e-01
7.085712617599999597e-01,1.934200000000000086e-01,1.935281455516815186e-01
4.496822131229999409e-01,9.400000000000000022e-02,9.389713406562805176e-02
1.386239106959999967e-01,1.949999999999999997e-02,1.921286992728710175e-02
8.230267383279999960e-01,2.575500000000000012e-01,2.572755813598632812e-01
9.890697463109999754e-01,4.385300000000000309e-01,4.397421777248382568e-01
9.648576041060000774e-01,3.900899999999999923e-01,3.891554176807403564e-01
1.964265071970000207e-02,1.869999999999999917e-03,6.801405921578407288e-03
8.228739564679999896e-01,2.574500000000000122e-01,2.571757137775421143e-01
8.794865527549999840e-01,2.985300000000000176e-01,2.985236942768096924e-01
5.311690737169999510e-01,1.206300000000000011e-01,1.204494684934616089e-01
9.870084402429999404e-01,4.329999999999999960e-01,4.336814284324645996e-01
6.401386479549999731e-01,1.624500000000000111e-01,1.625262796878814697e-01
3.974754274949999777e-01,7.867000000000000381e-02,7.873906195163726807e-02
2.425213902629999863e-01,4.005000000000000226e-02,3.993022069334983826e-02
9.834279499709999151e-01,4.243600000000000150e-01,4.242660105228424072e-01
1.972922417319999955e-01,3.057999999999999954e-02,3.014479577541351318e-02
9.907464747470000610e-01,4.434299999999999908e-01,4.450772106647491455e-01
9.999862874289999759e-01,4.978199999999999847e-01,4.830680489540100098e-01
9.634243831569999639e-01,3.878900000000000126e-01,3.870091438293457031e-01
9.944625178460000381e-01,4.562199999999999589e-01,4.584198892116546631e-01
9.318155042410000144e-01,3.474999999999999756e-01,3.477349579334259033e-01
6.799457705130000917e-01,1.799400000000000166e-01,1.800684183835983276e-01
9.999563375480000627e-01,4.961100000000000509e-01,4.829158782958984375e-01
5.553501921210000081e-01,1.292400000000000215e-01,1.290963143110275269e-01
9.977042043480000011e-01,4.717999999999999972e-01,4.720948338508605957e-01
9.921294744109999675e-01,4.478199999999999958e-01,4.497825205326080322e-01
7.111391497339999423e-01,1.946700000000000097e-01,1.947736293077468872e-01
7.218280836159999270e-01,1.999499999999999889e-01,2.000300586223602295e-01
9.645150139499999442e-01,3.895600000000000174e-01,3.886376917362213135e-01
9.999174113459999846e-01,4.946499999999999786e-01,4.827188551425933838e-01
7.225676334089999875e-01,2.003199999999999981e-01,2.003981322050094604e-01
9.726897915929999527e-01,4.030199999999999894e-01,4.019706547260284424e-01
7.875784197769999384e-01,2.355599999999999916e-01,2.353822737932205200e-01
3.636431163099999586e-01,6.938999999999999335e-02,6.956165283918380737e-02
8.918298967569999736e-01,3.088400000000000034e-01,3.089636266231536865e-01
9.995182986069999220e-01,4.870800000000000129e-01,4.807190597057342529e-01
9.669586726970000878e-01,3.934000000000000274e-01,3.923999071121215820e-01
5.805078445310000168e-01,1.385800000000000087e-01,1.384957432746887207e-01
5.196833157560000194e-01,1.166599999999999859e-01,1.164709702134132385e-01
9.878687807539999755e-01,4.352500000000000258e-01,4.361482560634613037e-01
9.316426860500000018e-01,3.473100000000000076e-01,3.475474417209625244e-01
9.954268891220000581e-01,4.602100000000000635e-01,4.622718095779418945e-01
6.443571722630000442e-01,1.642399999999999971e-01,1.643252372741699219e-01
6.702446964660000450e-01,1.755500000000000116e-01,1.756733059883117676e-01
9.487253335309999702e-01,3.674899999999999833e-01,3.672634959220886230e-01
9.638639756739999509e-01,3.885600000000000165e-01,3.876620531082153320e-01
6.685010516429999994e-01,1.747700000000000087e-01,1.748918592929840088e-01
9.978072804620000680e-01,4.724399999999999711e-01,4.725650548934936523e-01
9.406306938289999975e-01,3.575499999999999790e-01,3.576004505157470703e-01
9.393554650390000260e-01,3.560499999999999776e-01,3.561347126960754395e-01
7.789166795430000345e-01,2.305199999999999749e-01,2.303792536258697510e-01
8.961064706589999540e-01,3.125600000000000045e-01,3.127284944057464600e-01
8.450999747619999392e-01,2.725500000000000145e-01,2.723036408424377441e-01
8.291512090819999070e-01,2.615999999999999992e-01,2.613244950771331787e-01
9.595463574910000348e-01,3.821499999999999897e-01,3.814367651939392090e-01
5.369589251070000513e-01,1.226599999999999913e-01,1.224860921502113342e-01
4.174274161750000101e-01,8.437999999999999667e-02,8.437956869602203369e-02
9.834850842299999174e-01,4.244899999999999785e-01,4.244066476821899414e-01
4.618544756729999756e-01,9.775999999999999968e-02,9.762626886367797852e-02
9.673324338119999588e-01,3.939999999999999614e-01,3.929902017116546631e-01
4.908308128030000050e-01,1.070099999999999940e-01,1.068282201886177063e-01
8.790547537680000190e-01,2.981800000000000006e-01,2.981693744659423828e-01
9.926055596230000111e-01,4.494199999999999862e-01,4.514711201190948486e-01
4.702306466680000185e-01,1.003899999999999931e-01,1.002384424209594727e-01
2.187341542490000013e-01,3.497000000000000108e-02,3.467307612299919128e-02
3.505610591629999828e-02,3.679999999999999678e-03,7.665893528610467911e-03
8.793386024899999542e-01,2.984100000000000086e-01,2.984022498130798340e-01
7.634225475079999823e-01,2.217900000000000149e-01,2.217180877923965454e-01
7.149132563269999796e-01,1.965200000000000002e-01,1.966161578893661499e-01
7.106472327410000567e-01,1.944299999999999917e-01,1.945345401763916016e-01
2.333721335210000025e-01,3.806999999999999967e-02,3.788229450583457947e-02
5.193327358639999725e-01,1.165400000000000047e-01,1.163507997989654541e-01
7.374687421919999819e-01,2.079099999999999837e-01,2.079426348209381104e-01
6.683666733140000149e-01,1.747100000000000042e-01,1.748317033052444458e-01
5.175474977409999511e-01,1.159299999999999914e-01,1.157400831580162048e-01
9.882268140219999664e-01,4.362100000000000422e-01,4.372009634971618652e-01
8.818280870679999772e-01,3.004399999999999848e-01,3.004575669765472412e-01
8.619886831669999472e-01,2.848600000000000021e-01,2.847017645835876465e-01
6.446387705849999650e-01,1.643599999999999783e-01,1.644458472728729248e-01
6.401149856290000439e-01,1.624400000000000011e-01,1.625162363052368164e-01
9.399693401090000178e-01,3.567699999999999760e-01,3.568385541439056396e-01
9.991191970849999660e-01,4.825300000000000145e-01,4.787572324275970459e-01
8.464140145219999356e-01,2.734800000000000009e-01,2.732382714748382568e-01
1.472406930229999966e-01,2.103999999999999967e-02,2.065210230648517609e-02
2.093666468690000004e-01,3.303000000000000380e-02,3.266748040914535522e-02
8.492744460340000412e-01,2.755199999999999871e-01,2.752897143363952637e-01
8.052640920770000044e-01,2.462400000000000144e-01,2.459987699985504150e-01
4.420196313070000049e-01,9.167000000000000148e-02,9.158918261528015137e-02
6.356237071579999842e-01,1.605499999999999983e-01,1.606160104274749756e-01
9.758341183220000659e-01,4.087399999999999922e-01,4.077908396720886230e-01
9.952807698059999986e-01,4.595800000000000440e-01,4.616766870021820068e-01
8.944162017669999853e-01,3.110800000000000232e-01,3.112309277057647705e-01
8.800896536380000690e-01,2.990200000000000080e-01,2.990197837352752686e-01
9.222894513449999554e-01,3.373800000000000132e-01,3.376942873001098633e-01
9.991292538539999768e-01,4.826300000000000034e-01,4.788059890270233154e-01
5.631966022659999904e-01,1.321099999999999774e-01,1.319829672574996948e-01
9.991698825529999883e-01,4.830399999999999694e-01,4.790042638778686523e-01
9.514063552299998339e-01,3.709600000000000120e-01,3.706208765506744385e-01
7.599665953259999718e-01,2.198900000000000021e-01,2.198332846164703369e-01
8.333432333279999771e-01,2.644199999999999884e-01,2.641474008560180664e-01
9.941569805529999471e-01,4.550300000000000455e-01,4.572351574897766113e-01
9.840250421939999992e-01,4.257299999999999973e-01,4.257486760616302490e-01
1.706124982649999955e-01,2.537000000000000019e-02,2.486595697700977325e-02
8.046178539780000083e-01,2.458400000000000030e-01,2.456006407737731934e-01
2.655578414710000335e-01,4.517999999999999794e-02,4.521396756172180176e-02
8.207886228159999575e-01,2.560899999999999843e-01,2.558174729347229004e-01
5.376397723119999972e-01,1.228999999999999954e-01,1.227269619703292847e-01
8.582560217519999979e-01,2.820699999999999874e-01,2.818869948387145996e-01
8.004032715819999755e-01,2.432499999999999940e-01,2.430239617824554443e-01
2.573124801999999711e-01,4.331999999999999740e-02,4.330283775925636292e-02
9.971223191449999357e-01,4.684300000000000130e-01,4.694831371307373047e-01
8.934272473690000327e-01,3.102199999999999958e-01,3.103605806827545166e-01
7.929051967899999331e-01,2.387199999999999878e-01,2.385209947824478149e-01
9.894793836470000548e-01,4.396899999999999697e-01,4.410100877285003662e-01
8.200801217899998941e-01,2.556300000000000239e-01,2.553581595420837402e-01
2.428421143360000034e-01,4.011999999999999594e-02,4.000255465507507324e-02
3.788512679919999737e-01,7.349999999999999589e-02,7.362989336252212524e-02
7.114053834229999707e-01,1.948000000000000009e-01,1.949031502008438110e-01
6.182098694640000280e-01,1.533700000000000063e-01,1.533913761377334595e-01
7.915305774030000352e-01,2.379000000000000004e-01,2.377062737941741943e-01
8.321748370049999455e-01,2.636300000000000310e-01,2.633563578128814697e-01
6.857752069949999418e-01,1.826200000000000045e-01,1.827486902475357056e-01
4.393671163930000234e-01,9.087000000000000632e-02,9.079721570014953613e-02
4.448257802330000121e-01,9.252000000000000501e-02,9.243088215589523315e-02
9.384543826029999591e-01,3.549999999999999822e-01,3.551073074340820312e-01
7.913457705020000565e-01,2.377900000000000014e-01,2.375970780849456787e-01
8.063115770890000311e-01,2.468899999999999983e-01,2.466457635164260864e-01
9.844069990229999956e-01,4.266199999999999992e-01,4.267144501209259033e-01
9.565381540420000439e-01,3.778900000000000037e-01,3.773168027400970459e-01
9.233374015510000810e-01,3.384599999999999831e-01,3.387706875801086426e-01
8.840239172710000481e-01,3.022500000000000187e-01,3.022904694080352783e-01
2.697679474779999809e-01,4.614000000000000046e-02,4.619797319173812866e-02
3.644291533160000096e-01,6.959999999999999520e-02,6.976971775293350220e-02
7.047442491650000029e-01,1.915700000000000180e-01,1.916840225458145142e-01
8.066332203740000928e-01,2.470900000000000041e-01,2.468448579311370850e-01
2.355950260490000114e-02,2.309999999999999987e-03,7.004535291343927383e-03
9.190307398019998963e-01,3.340699999999999781e-01,3.343888819217681885e-01
9.066827312630000302e-01,3.221300000000000274e-01,3.223957717418670654e-01
1.808199055869999794e-01,2.733000000000000013e-02,2.683273702859878540e-02
8.221242341209999971e-01,2.569599999999999662e-01,2.566862106323242188e-01
5.044837816530000074e-01,1.115200000000000080e-01,1.113295927643775940e-01
9.835026439229999085e-01,4.245300000000000185e-01,4.244496822357177734e-01
5.783951727510000529e-01,1.377799999999999858e-01,1.376901865005493164e-01
6.209501116340000043e-02,7.270000000000000420e-03,9.655030444264411926e-03
9.311593997600000616e-01,3.467800000000000327e-01,3.470240533351898193e-01
3.416892207050000185e-01,6.362999999999999212e-02,6.384080648422241211e-02
4.947060205699999602e-01,1.082800000000000012e-01,1.080948114395141602e-01
7.811013613160000535e-01,2.317800000000000138e-01,2.316296845674514771e-01
8.928846655380000552e-01,3.097500000000000253e-01,3.098848164081573486e-01
9.959580971529999882e-01,4.625899999999999457e-01,4.644692242145538330e-01
2.878818755259999751e-01,5.034999999999999892e-02,5.049303174018859863e-02
7.996000155660000219e-01,2.427600000000000036e-01,2.425366640090942383e-01
6.431116347320000592e-01,1.637099999999999944e-01,1.637927144765853882e-01
7.549107350620000156e-01,2.171399999999999997e-01,2.171049267053604126e-01
7.944410992679999950e-01,2.396400000000000197e-01,2.394351363182067871e-01
6.329921549809999215e-01,1.594500000000000084e-01,1.595097184181213379e-01
5.085719965110000462e-01,1.128900000000000042e-01,1.126988232135772705e-01
8.102144715510000150e-01,2.493300000000000238e-01,2.490756809711456299e-01
9.669336779189999787e-01,3.933599999999999874e-01,3.923605084419250488e-01
9.993454841570000857e-01,4.849399999999999822e-01,4.798649251461029053e-01
3.826784138009999836e-01,7.455000000000000515e-02,7.466807961463928223e-02
9.584225147349999530e-01,3.805399999999999894e-01,3.798787295818328857e-01
9.581055616189999569e-01,3.800899999999999834e-01,3.794434964656829834e-01
9.736224731990000825e-01,4.046800000000000397e-01,4.036486148834228516e-01
7.315618115399999954e-01,2.048699999999999688e-01,2.049222737550735474e-01
9.950153092610000138e-01,4.584600000000000342e-01,4.606065154075622559e-01
4.426149158789999816e-01,9.185000000000000109e-02,9.176739305257797241e-02
6.993958566500000362e-01,1.890099999999999836e-01,1.891306191682815552e-01
9.640664467209999478e-01,3.888699999999999934e-01,3.879643082618713379e-01
3.228628321220000097e-01,5.884999999999999953e-02,5.906705185770988464e-02
6.637311026140000347e-01,1.726499999999999979e-01,1.727668792009353638e-01
4.122119496729999555e-01,8.286999999999999922e-02,8.288773149251937866e-02
8.254306907870000432e-01,2.591300000000000270e-01,2.588544487953186035e-01
6.972688157919999519e-01,1.880000000000000004e-01,1.881226897239685059e-01
8.984122011690000020e-01,3.145999999999999908e-01,3.147919178009033203e-01
8.003868974209999987e-01,2.432400000000000118e-01,2.430140227079391479e-01
9.810606478269999764e-01,4.191600000000000326e-01,4.186883270740509033e-01
3.441670289119999615e-01,6.427000000000000768e-02,6.447794288396835327e-02
8.020204376109999478e-01,2.442400000000000126e-01,2.440086603164672852e-01
9.422257007130000472e-01,3.594499999999999917e-01,3.594540655612945557e-01
